tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0052901,Horrors of the Black Museum,1959,93,Horror,5.9,1734
tt0052902,The Horse Soldiers,1959,120,"Adventure,Drama,Romance",7.1,11843
tt0052905,The Hound of the Baskervilles,1959,87,"Horror,Mystery",6.9,12550
tt0052911,I'm All Right Jack,1959,105,Comedy,7.1,4426
tt0052918,Imitation of Life,1959,125,Drama,7.8,18563
tt0052920,Mr. Tease and His Playthings,1959,68,Comedy,4.6,1056
tt0052924,The Indian Tomb,1959,102,"Adventure,Drama,Romance",6.6,3003
tt0052929,Invisible Invaders,1959,67,"Horror,Sci-Fi",5.0,1988
tt0052933,It Happened to Jane,1959,97,"Comedy,Romance",6.5,3152
tt0052934,It Started with a Kiss,1959,104,"Comedy,Romance",6.0,1088
tt0052942,Jazz on a Summer's Day,1959,88,"Documentary,Music",7.9,1988
tt0052946,John Paul Jones,1959,126,"Action,Biography,History",6.3,1458
tt0052948,Journey to the Center of the Earth,1959,129,"Adventure,Family,Fantasy",7.0,19937
tt0052950,The Journey,1959,126,"Drama,Romance,War",6.8,1902
tt0052954,Paper Flowers,1959,148,"Drama,Romance",7.8,2838
tt0052957,Odd Obsession,1959,107,"Comedy,Drama",6.9,1017
tt0052961,Kapo,1960,116,"Drama,War",7.6,2635
tt0052969,The Killer Shrews,1959,69,"Horror,Sci-Fi",4.1,5772
tt0052990,The Last Angry Man,1959,100,Drama,6.8,1051
tt0052993,Last Train from Gun Hill,1959,95,Western,7.3,8967
tt0052997,The League of Gentlemen,1960,116,"Comedy,Crime,Drama",7.2,5371
tt0053001,Li'l Abner,1959,114,"Comedy,Family,Musical",6.7,1519
tt0053002,Dangerous Liaisons,1959,106,"Drama,Romance",6.8,1542
tt0053003,Libel,1959,100,"Drama,Mystery",7.2,1638
tt0053017,Lonelyhearts,1958,100,Drama,6.6,1522
tt0053033,Maigret and the St. Fiacre Case,1959,101,"Crime,Drama,Thriller",7.0,1542
tt0053039,The Facts of Murder,1959,115,"Crime,Drama,Mystery",7.4,1532
tt0053041,The Man Who Could Cheat Death,1959,83,"Drama,Horror,Sci-Fi",6.3,2459
tt0053050,Marie-Octobre,1959,90,"Drama,Mystery",7.5,1449
tt0053054,The Mating Game,1959,96,"Comedy,Romance",6.9,1828
tt0053065,Middle of the Night,1959,118,Drama,7.1,1585
tt0053072,Missile to the Moon,1958,78,"Drama,Sci-Fi",4.1,1528
tt0053084,The Mouse That Roared,1959,83,Comedy,6.9,9548
tt0053085,The Mummy,1959,88,"Adventure,Horror",6.6,11182
tt0053103,Battle Beyond the Sun,1959,77,"Adventure,Sci-Fi",4.4,1139
tt0053106,Letter Never Sent,1960,96,"Adventure,Drama",7.8,4335
tt0053108,Never So Few,1959,125,"Drama,War",5.8,3452
tt0053114,The Human Condition I: No Greater Love,1959,208,"Drama,History,War",8.5,9616
tt0053115,The Human Condition II: Road to Eternity,1959,181,"Drama,History,War",8.5,7693
tt0053121,Fires on the Plain,1959,108,"Drama,War",7.9,5392
tt0053125,North by Northwest,1959,136,"Action,Adventure,Mystery",8.3,350227
tt0053126,North West Frontier,1959,129,"Adventure,Drama",7.1,3116
tt0053131,The Nun's Story,1959,149,Drama,7.5,11893
tt0053133,Odds Against Tomorrow,1959,96,"Crime,Drama,Thriller",7.4,5654
tt0053134,Good Morning,1959,94,"Comedy,Drama,Family",7.8,11275
tt0053137,On the Beach,1959,134,"Drama,Romance,Sci-Fi",7.1,14615
tt0053143,Operation Petticoat,1959,124,"Comedy,Romance,War",7.2,16134
tt0053146,Black Orpheus,1959,100,"Drama,Musical,Romance",7.4,12444
tt0053168,Pickpocket,1959,76,"Crime,Drama",7.6,25781
tt0053172,Pillow Talk,1959,102,"Comedy,Romance",7.4,19564
tt0053176,Night Train,1959,99,"Drama,Mystery,Thriller",7.7,3681
tt0053182,Porgy and Bess,1959,138,"Drama,Musical,Romance",7.0,1943
tt0053183,Pork Chop Hill,1959,97,"Drama,War",7.0,5361
tt0053198,The 400 Blows,1959,99,"Crime,Drama",8.1,129200
tt0053219,Return of the Fly,1959,80,"Drama,Fantasy,Horror",5.7,5260
tt0053220,Ride Lonesome,1959,73,Western,7.1,6786
tt0053221,Rio Bravo,1959,141,Western,8.0,69104
tt0053226,Room at the Top,1958,115,"Drama,Romance",7.5,7482
tt0053232,Terror in the Midnight Sun,1959,55,"Horror,Sci-Fi",3.7,1257
tt0053240,The Day the Earth Froze,1959,67,"Adventure,Fantasy",4.3,1493
tt0053241,Santa Claus,1959,94,"Comedy,Family,Fantasy",2.7,5189
tt0053242,Sapphire,1959,92,"Crime,Drama,Mystery",7.2,2463
tt0053244,The Savage Innocents,1960,110,"Adventure,Crime,Drama",6.8,2070
tt0053247,The Scapegoat,1959,91,"Crime,Mystery,Thriller",6.8,2540
tt0053250,First Spaceship on Venus,1960,79,Sci-Fi,4.6,3200
tt0053270,Shadows,1958,87,"Drama,Music,Romance",7.2,12742
tt0053271,The Shaggy Dog,1959,104,"Comedy,Family,Fantasy",6.4,5656
tt0053272,Shake Hands with the Devil,1959,111,"Action,Drama,History",7.0,1562
tt0053279,Sign of the Lion,1962,103,Drama,7.2,2386
tt0053285,Sleeping Beauty,1959,75,"Adventure,Animation,Family",7.2,162883
tt0053290,Solomon and Sheba,1959,141,"Drama,History,Romance",6.1,3846
tt0053291,Some Like It Hot,1959,121,"Comedy,Music,Romance",8.2,286840
tt0053298,The Sound and the Fury,1959,110,Drama,6.2,1039
tt0053317,The Destiny of a Man,1959,103,"Drama,War",7.9,3785
tt0053318,"Suddenly, Last Summer",1959,114,"Drama,Mystery,Thriller",7.5,17693
tt0053320,A Summer Place,1959,130,"Drama,Romance",6.9,3940
tt0053334,Tarzan's Greatest Adventure,1959,88,"Action,Adventure,Family",6.4,1457
tt0053337,Teenagers from Outer Space,1959,86,"Horror,Sci-Fi,Thriller",3.9,3899
tt0053341,Ten Seconds to Hell,1959,93,"Action,Drama,Romance",6.5,1221
tt0053351,They Came to Cordura,1959,123,"Adventure,Drama,History",6.4,2484
tt0053352,Third Man on the Mountain,1959,107,"Adventure,Drama,Family",7.0,1280
tt0053354,The 39 Steps,1959,93,"Comedy,Crime,Drama",6.6,2422
tt0053361,Tiger Bay,1959,105,"Crime,Drama,Thriller",7.5,3228
tt0053363,The Tingler,1959,82,"Horror,Sci-Fi",6.6,9694
tt0053388,Battle in Outer Space,1959,90,"Action,Sci-Fi",5.7,1587
tt0053390,Floating Weeds,1959,119,Drama,7.9,9136
tt0053399,Up Periscope,1959,112,"Action,Drama,Romance",6.4,2274
tt0053403,The Cow and I,1959,118,"Adventure,Comedy,War",7.1,1746
tt0053434,Warlock,1959,121,Western,7.1,7156
tt0053441,Westbound,1958,72,Western,6.5,1548
tt0053453,The Wonderful Country,1959,98,"Romance,Western",6.1,2140
tt0053454,"The World, the Flesh and the Devil",1959,95,"Drama,Romance,Sci-Fi",6.8,3588
tt0053455,The Wreck of the Mary Deare,1959,105,"Adventure,Crime,Drama",6.7,3013
tt0053457,Yellowstone Kelly,1959,91,Western,6.5,1304
tt0053458,Yesterday's Enemy,1959,95,"Drama,War",7.1,1345
tt0053459,Eyes Without a Face,1960,90,"Drama,Horror",7.6,35857
tt0053462,The Young Philadelphians,1959,136,Drama,7.4,4324
tt0053464,Prince of Space,1959,57,"Action,Adventure,Family",2.3,3142
tt0053472,Breathless,1960,90,"Crime,Drama",7.7,89079
tt0053473,Web of Passion,1959,110,"Crime,Drama",6.6,1436
tt0053559,13 Ghosts,1960,85,"Horror,Mystery",6.0,7411
tt0053570,Adua e le compagne,1960,106,"Comedy,Drama",7.6,1424
tt0053571,The Adventures of Huckleberry Finn,1960,107,"Adventure,Comedy,Drama",6.2,1606
tt0053579,Late Autumn,1960,128,"Comedy,Drama",7.9,6273
tt0053580,The Alamo,1960,162,"Adventure,Drama,History",6.8,18036
tt0053593,The Amazing Transparent Man,1960,58,"Crime,Horror,Sci-Fi",4.2,2784
tt0053598,The Loves of Hercules,1960,98,"Adventure,Fantasy",3.2,1294
tt0053602,The Angry Silence,1960,95,Drama,7.2,1717
tt0053604,The Apartment,1960,125,"Comedy,Drama,Romance",8.3,199932
tt0053611,Attack of the Giant Leeches,1959,62,"Horror,Sci-Fi",3.7,4929
tt0053619,L'Avventura,1960,144,"Drama,Mystery,Romance",7.7,33073
tt0053622,BUtterfield 8,1960,109,"Drama,Romance",6.3,7473
tt0053636,The Baroness from the Gas Station,1960,122,"Comedy,Romance",7.0,1242
tt0053638,The Battle of Austerlitz,1960,122,"Drama,History,War",6.3,1004
tt0053640,The Beatniks,1958,78,"Crime,Musical",2.5,1171
tt0053643,Bell' Antonio,1960,105,"Comedy,Drama",7.3,1911
tt0053644,The Bellboy,1960,72,Comedy,6.5,4880
tt0053645,Bells Are Ringing,1960,126,"Comedy,Musical,Romance",6.9,3860
tt0053651,Beyond the Time Barrier,1960,74,"Romance,Sci-Fi",5.3,2075
tt0053666,Les bonnes femmes,1960,100,"Drama,Mystery,Romance",7.2,3228
tt0053677,The Brides of Dracula,1960,85,Horror,6.6,9032
tt0053690,Can-Can,1960,131,"Comedy,Musical",6.3,2580
tt0053699,Carry on Constable,1960,86,Comedy,6.2,2875
tt0053715,Cimarron,1960,147,"Drama,Romance,Western",6.4,3484
tt0053716,Cinderfella,1960,91,"Comedy,Family,Fantasy",5.9,3818
tt0053717,Circus of Horrors,1960,88,"Drama,Horror",6.0,2469
tt0053719,The City of the Dead,1960,76,"Horror,Mystery,Thriller",6.7,8684
tt0053724,El cochecito,1960,85,"Comedy,Drama",7.3,1613
tt0053729,Comanche Station,1960,73,"Drama,Western",7.0,4536
tt0053740,The Concrete Jungle,1960,86,"Crime,Drama,Thriller",6.8,1797
tt0053746,The Lady with the Dog,1960,89,"Drama,Romance",7.3,1138
tt0053765,The Goddess,1960,93,Drama,7.7,2885
tt0053768,Dinosaurus!,1960,83,"Adventure,Comedy,Fantasy",4.9,1728
tt0053772,The Devil's Eye,1960,87,"Comedy,Drama,Fantasy",7.1,4660
tt0053779,La Dolce Vita,1960,174,"Comedy,Drama",8.0,79130
tt0053793,Elmer Gantry,1960,146,Drama,7.7,13139
tt0053796,The Entertainer,1960,96,Drama,7.1,3803
tt0053802,Blood and Roses,1960,74,"Drama,Horror,Romance",6.5,1457
tt0053804,Exodus,1960,208,"Action,Drama,War",6.7,11606
tt0053810,The Facts of Life,1960,103,"Comedy,Drama,Romance",6.3,1751
tt0053825,Flaming Star,1960,101,"Drama,Western",6.5,4147
tt0053841,From the Terrace,1960,149,"Drama,Romance",6.7,3238
tt0053848,G.I. Blues,1960,104,"Comedy,Musical",6.2,4541
tt0053849,The Gallant Hours,1960,115,"Biography,Drama,War",7.1,1936
tt0053856,General Della Rovere,1959,129,"Drama,War",7.7,3745
tt0053877,The Grass Is Greener,1960,104,"Comedy,Drama,Romance",6.5,5909
tt0053879,The Great Impostor,1960,113,"Comedy,Drama",6.9,1726
tt0053882,The 3 Worlds of Gulliver,1960,99,"Adventure,Family,Fantasy",6.4,3131
tt0053891,Hannibal,1959,103,"Action,Adventure,Biography",5.2,1146
tt0053899,Hell Bent for Leather,1960,82,Western,6.6,1259
tt0053900,Hell Is a City,1960,93,"Crime,Thriller",7.0,1458
tt0053901,Hell to Eternity,1960,131,"Biography,Drama,War",6.9,1623
tt0053902,Heller in Pink Tights,1960,100,Western,5.9,1536
tt0053917,Home from the Hill,1960,150,"Drama,Romance",7.4,3953
tt0053925,House of Usher,1960,79,"Drama,Horror",6.9,15874
tt0053935,Ice Cold in Alex,1958,130,"Adventure,Drama,War",7.7,6745
tt0053944,The Incredible Petrified World,1959,70,"Action,Adventure,Sci-Fi",3.1,1356
tt0053946,Inherit the Wind,1960,128,"Biography,Drama,History",8.1,33250
tt0053957,It Started in Naples,1960,100,"Comedy,Drama",6.3,3206
tt0053967,The Young One,1960,96,Drama,7.4,3105
tt0053976,The Virgin Spring,1960,89,Drama,8.0,32028
tt0053987,The Steamroller and the Violin,1961,46,Drama,7.4,7250
tt0053994,Kidnapped,1960,97,"Action,Adventure,Drama",6.6,1639
tt0054001,Inspector Palmu's Error,1960,109,"Comedy,Crime,Mystery",7.8,2123
tt0054004,Knights of the Teutonic Order,1960,166,"Adventure,Drama,History",6.9,2214
tt0054016,The Last Voyage,1960,91,"Action,Adventure,Drama",6.7,2513
tt0054017,Last Woman on Earth,1960,71,"Drama,Horror,Mystery",4.7,2204
tt0054020,The Leech Woman,1960,77,"Horror,Romance,Sci-Fi",4.8,2318
tt0054022,Let's Make Love,1960,119,"Comedy,Musical,Romance",6.4,8134
tt0054033,The Little Shop of Horrors,1960,73,"Comedy,Horror",6.2,19916
tt0054038,The Lost World,1960,97,"Adventure,Fantasy,Sci-Fi",5.5,4550
tt0054042,Macario,1960,91,"Drama,Fantasy,Mystery",8.3,4470
tt0054047,The Magnificent Seven,1960,128,"Action,Adventure,Drama",7.7,103773
tt0054049,Make Mine Mink,1960,100,Comedy,7.0,1135
tt0054067,Black Sunday,1960,87,Horror,7.1,17937
tt0054073,The Cloud-Capped Star,1960,126,Drama,7.8,3314
tt0054084,Midnight Lace,1960,103,"Crime,Mystery,Thriller",6.7,6099
tt0054086,The Millionairess,1960,90,"Comedy,Drama,Romance",5.4,2028
tt0054091,Seven Days... Seven Nights,1960,91,"Drama,Romance",6.9,1240
tt0054095,The Mountain Road,1960,102,"Drama,War",6.2,1110
tt0054098,Mughal-E-Azam,1960,197,"Drama,Romance,War",8.1,8949
tt0054099,Mill of the Stone Women,1960,96,"Horror,Sci-Fi",6.5,2139
tt0054102,"Murder, Inc.",1960,103,"Biography,Crime,Drama",6.6,1684
tt0054115,Never Let Go,1960,90,"Crime,Drama,Thriller",7.1,1713
tt0054116,Never Take Candy from A Stranger,1960,81,"Drama,Horror,Mystery",7.4,2034
tt0054119,Innocent Sorcerers,1960,83,"Drama,Music,Romance",7.3,1600
tt0054127,North to Alaska,1960,122,"Comedy,Romance,Western",6.9,8615
tt0054130,La Notte,1961,122,Drama,7.9,24458
tt0054135,Ocean's Eleven,1960,127,"Comedy,Crime,Music",6.5,25564
tt0054144,When a Woman Ascends the Stairs,1960,111,Drama,8.1,4916
tt0054152,Our Man in Havana,1959,111,"Comedy,Crime,Drama",7.2,6207
tt0054156,Paris Belongs to Us,1961,120,"Drama,Mystery,Thriller",6.7,2743
tt0054159,Passenger,1963,62,"Drama,War",7.4,2193
tt0054167,Peeping Tom,1960,101,"Drama,Horror,Thriller",7.6,40195
tt0054172,Pepe,1960,180,"Comedy,Musical",5.4,1160
tt0054177,The Little Soldier,1963,88,"Drama,War",7.1,8247
tt0054188,Please Don't Eat the Daisies,1960,112,"Comedy,Family,Romance",6.4,5036
tt0054189,Purple Noon,1960,118,"Crime,Drama,Thriller",7.7,20828
tt0054195,Pollyanna,1960,134,"Comedy,Drama,Family",7.4,11593
tt0054197,Portrait in Black,1960,112,"Crime,Drama,Mystery",6.4,1833
tt0054198,Never on Sunday,1960,97,"Comedy,Drama,Romance",7.3,6220
tt0054205,Primary,1960,60,"Documentary,History,News",7.1,1515
tt0054209,Private Property,1960,79,"Crime,Drama",6.7,1276
tt0054215,Psycho,1960,109,"Horror,Mystery,Thriller",8.5,728643
tt0054225,Girl with a Suitcase,1961,96,"Drama,Romance",7.4,2514
tt0054230,The Rat Race,1960,105,"Comedy,Drama,Romance",6.6,1504
tt0054240,Orgy of the Dead,1965,92,"Fantasy,Horror",3.0,3364
tt0054243,The Rise and Fall of Legs Diamond,1960,101,"Biography,Crime,History",6.7,1361
tt0054248,Rocco and His Brothers,1960,179,"Crime,Drama,Sport",8.2,21859
tt0054269,Saturday Night and Sunday Morning,1960,89,"Drama,Romance",7.5,9432
tt0054279,School for Scoundrels,1960,94,Comedy,7.3,3976
tt0054285,Atom Age Vampire,1960,87,"Horror,Sci-Fi",3.9,1742
tt0054286,Cruel Story of Youth,1960,96,"Crime,Drama",7.0,2569
tt0054292,Sergeant Rutledge,1960,111,"Crime,Drama,Western",7.4,5492
tt0054295,Seven Thieves,1960,102,"Crime,Drama,Thriller",6.5,1785
tt0054296,Seven Ways from Sundown,1960,87,Western,6.8,1320
tt0054307,The Sign of Zorro,1958,91,"Adventure,Drama,Family",6.9,1319
tt0054310,Sink the Bismarck!,1960,97,"Action,Drama,History",7.2,8438
tt0054325,Take Aim at the Police Van,1960,79,"Action,Crime,Mystery",6.6,1357
tt0054326,Sons and Lovers,1960,103,Drama,7.1,1804
tt0054330,Assignment: Outer Space,1960,73,Sci-Fi,3.7,1061
tt0054331,Spartacus,1960,197,"Adventure,Biography,Drama",7.9,144791
tt0054333,Horrors of Spider Island,1960,77,Horror,2.7,4238
tt0054343,The Story of Ruth,1960,132,"Drama,History,Romance",6.7,1485
tt0054345,Strangers When We Meet,1960,117,"Drama,Romance",7.1,2694
tt0054346,The Stranglers of Bombay,1959,80,"Action,Adventure,History",6.2,1296
tt0054353,The Sundowners,1960,133,"Drama,Western",7.1,4926
tt0054354,Sunrise at Campobello,1960,144,"Biography,Drama",6.8,1516
tt0054357,Swiss Family Robinson,1960,126,"Adventure,Family",7.1,18451
tt0054358,Sword of Sherwood Forest,1960,80,"Adventure,Drama,History",5.8,1507
tt0054366,The Sun's Burial,1960,87,"Crime,Drama",6.9,1023
tt0054367,Tall Story,1960,91,"Comedy,Sport",5.9,1260
tt0054371,"The 1,000 Eyes of Dr. Mabuse",1960,103,"Crime,Mystery,Thriller",6.9,3875
tt0054377,Testament of Orpheus,1960,79,"Biography,Fantasy",7.2,3813
tt0054387,The Time Machine,1960,103,"Adventure,Romance,Sci-Fi",7.5,45480
tt0054389,Shoot the Piano Player,1960,92,"Crime,Drama,Thriller",7.4,20850
tt0054390,Toby Tyler or Ten Weeks with a Circus,1960,96,"Drama,Family",6.8,1064
tt0054393,Tormented,1960,75,"Horror,Thriller",4.8,2994
tt0054395,Dead Eyes of London,1961,104,"Crime,Horror,Mystery",6.4,1342
tt0054403,The Trials of Oscar Wilde,1960,123,"Biography,Drama,History",7.1,1135
tt0054407,The Hole,1960,131,"Crime,Drama,Thriller",8.5,20845
tt0054412,Tunes of Glory,1960,106,Drama,7.5,4714
tt0054413,Everybody Go Home!,1960,122,"Comedy,Drama,War",7.7,1483
tt0054415,12 to the Moon,1960,74,Sci-Fi,3.3,1415
tt0054416,The Two Faces of Dr. Jekyll,1960,88,Horror,6.3,3435
tt0054417,Two Way Stretch,1960,78,"Comedy,Crime",6.8,2716
tt0054422,The Last Days of Pompeii,1959,103,"Action,Adventure,History",5.6,1323
tt0054425,Taxi for Tobruk,1961,95,"Drama,War",7.2,2115
tt0054426,The Long Absence,1961,94,"Drama,Mystery",6.9,1087
tt0054428,The Unforgiven,1960,125,"Drama,Romance,Western",6.6,9912
tt0054442,Il vigile,1960,104,Comedy,7.2,1584
tt0054443,Village of the Damned,1960,77,"Horror,Sci-Fi",7.3,19381
tt0054446,Visit to a Small Planet,1960,85,"Comedy,Sci-Fi",5.9,1487
tt0054452,The Truth,1960,127,Drama,7.6,4653
tt0054453,The Wackiest Ship in the Army,1960,99,"Comedy,Drama,War",6.3,2597
tt0054460,The Bad Sleep Well,1960,151,"Crime,Drama,Thriller",8.0,14267
tt0054462,The Wasp Woman,1959,63,"Horror,Sci-Fi",4.8,5605
tt0054469,Where the Boys Are,1960,99,"Comedy,Drama,Romance",6.7,3154
tt0054473,Who Was That Lady?,1960,115,"Comedy,Romance",6.6,1799
tt0054476,Wild River,1960,110,"Drama,History,Romance",7.5,6270
tt0054483,The World of Suzie Wong,1960,126,"Drama,Romance",6.9,2795
tt0054494,Zazie in the Metro,1960,93,"Comedy,Fantasy",6.9,6832
tt0054495,Bad Luck,1960,92,Comedy,7.4,1371
tt0054594,The Absent Minded Professor,1961,97,"Comedy,Family,Sci-Fi",6.7,9413
tt0054599,Accattone,1961,117,Drama,7.6,10302
tt0054601,Ada,1961,109,"Drama,Romance",6.6,1099
tt0054614,All Night Long,1962,91,"Drama,Music",7.1,1602
tt0054632,Last Year at Marienbad,1961,94,"Drama,Mystery,Romance",7.6,25247
tt0054640,The Assassin,1961,83,"Crime,Thriller",7.0,1557
tt0054642,Atlantis: The Lost Continent,1961,90,"Adventure,Sci-Fi",5.5,2177
tt0054649,Babes in Toyland,1961,106,"Comedy,Family,Fantasy",6.1,4888
tt0054652,Bachelor in Paradise,1961,109,"Comedy,Romance",6.3,1912
tt0054653,Back Street,1961,107,"Drama,Romance",6.6,1317
tt0054665,The Fabulous Baron Munchausen,1962,83,"Adventure,Animation,Comedy",7.7,3124
tt0054668,The Brainiac,1962,77,"Horror,Sci-Fi,Thriller",5.0,1353
tt0054673,The Beast of Yucca Flats,1961,54,"Horror,Sci-Fi",1.9,10474
tt0054687,Blast of Silence,1961,77,"Crime,Drama,Thriller",7.4,5801
tt0054691,Bloodlust!,1961,68,"Horror,Thriller",3.6,2609
tt0054692,Blue Hawaii,1961,102,"Comedy,Musical",6.1,7679
tt0054698,Breakfast at Tiffany's,1961,115,"Comedy,Drama,Romance",7.6,194367
tt0054709,Pigs and Battleships,1961,108,"Comedy,Crime,Drama",7.5,2631
tt0054724,I Eat Your Skin,1971,92,Horror,3.6,1694
tt0054727,Carry on Regardless,1961,90,Comedy,6.0,2540
tt0054731,Cash on Demand,1961,89,"Crime,Drama,Mystery",7.5,2991
tt0054734,The Counterfeiters of Paris,1961,98,"Comedy,Crime",7.0,1427
tt0054743,The Children's Hour,1961,108,"Drama,Romance",7.8,18817
tt0054745,Chronicle of a Summer,1961,85,"Documentary,History",7.5,3666
tt0054749,Two Women,1960,101,"Drama,War",7.7,12670
tt0054756,The Colossus of Rhodes,1961,127,"Adventure,Drama,History",5.8,4307
tt0054757,The Comancheros,1961,107,"Drama,Western",6.8,10139
tt0054759,Come September,1961,112,"Comedy,Romance",6.9,4139
tt0054763,The Connection,1961,110,Drama,7.0,1054
tt0054768,Creature from the Haunted Sea,1961,63,"Comedy,Horror",3.4,3377
tt0054777,The Curse of the Werewolf,1961,93,Horror,6.5,7000
tt0054790,The Day the Earth Caught Fire,1961,99,"Drama,Romance,Sci-Fi",7.2,6380
tt0054795,The Deadly Companions,1961,93,"Adventure,Western",6.1,2849
tt0054803,Nine Days of One Year,1962,111,Drama,7.5,1293
tt0054805,The Devil at 4 O'Clock,1961,126,"Adventure,Drama,Thriller",6.4,2681
tt0054814,Don Camillo monsignore... ma non troppo,1961,109,Comedy,7.0,1942
tt0054817,Five Minutes to Live,1961,80,"Crime,Drama,Music",5.5,1014
tt0054821,Le Doulos,1962,108,"Crime,Thriller",7.7,12256
tt0054823,Doctor Blood's Coffin,1961,92,"Action,Adventure,Horror",4.9,1086
tt0054847,El Cid,1961,182,"Biography,Drama,History",7.2,15974
tt0054850,Hercules in the Haunted World,1961,84,"Adventure,Fantasy,Horror",6.1,2413
tt0054851,Hercules and the Captive Women,1961,94,"Adventure,Comedy,Fantasy",4.4,1660
tt0054853,The Errand Boy,1961,92,"Comedy,Family",6.4,2200
tt0054861,The Exiles,1961,72,Drama,6.6,1421
tt0054866,Fanny,1961,134,"Drama,Romance",6.8,2711
tt0054880,Flaming Creatures,1963,45,"Comedy,Drama,Horror",4.6,1691
tt0054885,Flower Drum Song,1961,133,"Comedy,Musical,Romance",6.9,3763
tt0054890,The Four Horsemen of the Apocalypse,1962,153,"Drama,War",6.5,2386
tt0054892,Francis of Assisi,1961,105,"Biography,Drama,History",6.3,1147
tt0054898,The Frightened City,1961,97,"Crime,Drama",6.2,1148
tt0054901,Stop Me Before I Kill!,1960,108,"Crime,Drama,Mystery",6.0,1080
tt0054923,Gidget Goes Hawaiian,1961,101,"Comedy,Music,Romance",5.7,1245
tt0054936,Goodbye Again,1961,120,"Drama,Romance",7.0,3144
tt0054938,Gorgo,1961,78,"Horror,Sci-Fi",5.6,4372
tt0054944,Greyfriars Bobby: The True Story of a Dog,1961,87,"Drama,Family",7.2,1898
tt0054949,War of the Buttons,1962,90,"Comedy,Family",7.4,2869
tt0054950,Battle of the Worlds,1961,84,"Horror,Sci-Fi",4.3,1009
tt0054953,The Guns of Navarone,1961,158,"Action,Adventure,Drama",7.5,56267
tt0054988,Homicidal,1961,88,"Horror,Mystery,Thriller",6.8,3864
tt0054989,The Honeymoon Machine,1961,87,"Comedy,Romance",6.1,1528
tt0054997,The Hustler,1961,134,"Drama,Sport",8.0,87518
tt0055018,The Innocents,1961,100,Horror,7.7,33478
